frame_idx_rel,frame_idx_abs,t_video,filename,width,height,timestamp_src,throttle,brakes,car0_velocity,wheel_position,steering_angle_rad
83,323,1.3833333333333333,frame_000083.jpg,960,300,24.5,0.0,0.0,0.00215805,0.0,0.0
84,324,1.4,frame_000084.jpg,960,300,24.5089,0.0,0.0,0.00157733,0.0,0.0
85,325,1.4166666666666667,frame_000085.jpg,960,300,24.5315,0.00066,0.0,0.000866186,0.0,0.0
86,326,1.4333333333333333,frame_000086.jpg,960,300,24.5415,0.00066,0.0,0.00114578,0.0,0.0
87,327,1.45,frame_000087.jpg,960,300,24.5656,0.0,0.0,0.00175917,0.0,0.0
88,328,1.4666666666666666,frame_000088.jpg,960,300,24.5755,0.0,0.0,0.0019862,0.0,0.0
89,329,1.4833333333333334,frame_000089.jpg,960,300,24.5954,0.00066,0.0,0.00221963,0.0,0.0
90,330,1.5,frame_000090.jpg,960,300,24.6165,0.00066,0.0,0.00232209,0.0,0.0
91,331,1.5166666666666666,frame_000091.jpg,960,300,24.629,0.00066,0.0,0.00233197,0.0,0.0
92,332,1.5333333333333334,frame_000092.jpg,960,300,24.6493,0.00066,0.0,0.00324497,0.0,0.0
93,333,1.55,frame_000093.jpg,960,300,24.6595,0.00066,0.0,0.00390356,0.0,0.0
94,334,1.5666666666666667,frame_000094.jpg,960,300,24.6805,0.00066,0.0,0.00415381,0.0,0.0
95,335,1.5833333333333333,frame_000095.jpg,960,300,24.6915,0.0,0.0,0.00360893,0.0,0.0
96,336,1.6,frame_000096.jpg,960,300,24.714,0.00066,0.0,0.00179404,0.0,0.0
97,337,1.6166666666666667,frame_000097.jpg,960,300,24.734,0.0,0.0,0.000863942,0.0,0.0
98,338,1.6333333333333333,frame_000098.jpg,960,300,24.7439,0.0,0.0,0.000862442,0.0,0.0
99,339,1.65,frame_000099.jpg,960,300,24.7648,0.0,0.0,0.001023,0.0,0.0
100,340,1.6666666666666667,frame_000100.jpg,960,300,24.7758,0.0,0.0,0.00086673,0.0,0.0
101,341,1.6833333333333333,frame_000101.jpg,960,300,24.7967,0.0,0.0,0.000660619,0.0,0.0
102,342,1.7,frame_000102.jpg,960,300,24.816,0.0,0.0,0.000903095,0.0,0.0
103,343,1.7166666666666666,frame_000103.jpg,960,300,24.8258,0.0,0.0,0.0010412,0.0,0.0
104,344,1.7333333333333334,frame_000104.jpg,960,300,24.8387,0.0,0.0,0.00114583,0.0,0.0
105,345,1.75,frame_000105.jpg,960,300,24.8585,0.0,0.0,0.00138322,0.0,0.0
106,346,1.7666666666666666,frame_000106.jpg,960,300,24.8784,0.0,0.0,0.00244559,0.0,0.0
107,347,1.7833333333333334,frame_000107.jpg,960,300,24.8995,0.0,0.0,0.00342735,0.0,0.0
108,348,1.8,frame_000108.jpg,960,300,24.9104,0.0,0.0,0.00359762,0.0,0.0
109,349,1.8166666666666667,frame_000109.jpg,960,300,24.9296,0.0,0.0,0.00301436,0.0,0.0
110,350,1.8333333333333333,frame_000110.jpg,960,300,24.9495,0.0,0.0,0.00215233,0.0,0.0
111,351,1.85,frame_000111.jpg,960,300,24.9616,0.00066,0.0,0.00156308,0.0,0.0
112,352,1.8666666666666667,frame_000112.jpg,960,300,24.9805,0.00066,0.0,0.000716538,0.0,0.0
113,353,1.8833333333333333,frame_000113.jpg,960,300,24.992,0.0,0.0,0.000581033,0.0,0.0
114,354,1.9,frame_000114.jpg,960,300,25.0141,0.0,0.0,0.000514707,0.0,0.0
115,355,1.9166666666666667,frame_000115.jpg,960,300,25.025,0.0,0.0,0.000443381,0.0,0.0
116,356,1.9333333333333333,frame_000116.jpg,960,300,25.045,0.0,0.0,0.000807955,0.0,0.0
117,357,1.95,frame_000117.jpg,960,300,25.0659,0.0,0.0,0.00209801,0.0,0.0
118,358,1.9666666666666666,frame_000118.jpg,960,300,25.0789,0.0,0.0,0.00254997,0.0,0.0
119,359,1.9833333333333334,frame_000119.jpg,960,300,25.099,0.0,0.0,0.00279468,0.0,0.0
120,360,2.0,frame_000120.jpg,960,300,25.11,0.0,0.0,0.00271544,0.0,0.0
121,361,2.0166666666666666,frame_000121.jpg,960,300,25.1307,0.0,0.0,0.00217443,0.0,0.0
122,362,2.033333333333333,frame_000122.jpg,960,300,25.142,0.0,0.0,0.00150165,0.0,0.0
123,363,2.05,frame_000123.jpg,960,300,25.1621,0.0,0.0,0.000774659,0.0,0.0
124,364,2.066666666666667,frame_000124.jpg,960,300,25.183,0.0,0.0,0.000788371,0.0,0.0
125,365,2.0833333333333335,frame_000125.jpg,960,300,25.194,0.0,0.0,0.000842876,0.0,0.0
126,366,2.1,frame_000126.jpg,960,300,25.214,0.0,0.0,0.000864918,0.0,0.0
127,367,2.1166666666666667,frame_000127.jpg,960,300,25.2339,0.0,0.0,0.00192006,0.0,0.0
128,368,2.1333333333333333,frame_000128.jpg,960,300,25.245,0.00066,0.0,0.00249618,0.0,0.0
129,369,2.15,frame_000129.jpg,960,300,25.2655,0.0,0.0,0.00280571,0.0,0.0
130,370,2.1666666666666665,frame_000130.jpg,960,300,25.2788,0.0,0.0,0.00266947,0.0,0.0
131,371,2.183333333333333,frame_000131.jpg,960,300,25.2999,0.0,0.0,0.00215425,0.0,0.0
132,372,2.2,frame_000132.jpg,960,300,25.3107,0.0,0.0,0.00153424,0.0,0.0
133,373,2.216666666666667,frame_000133.jpg,960,300,25.3306,0.00066,0.0,0.000492414,0.0,0.0
134,374,2.2333333333333334,frame_000134.jpg,960,300,25.3505,0.0,0.0,0.000568621,0.0,0.0
135,375,2.25,frame_000135.jpg,960,300,25.3615,0.0,0.0,0.000703543,0.0,0.0
136,376,2.2666666666666666,frame_000136.jpg,960,300,25.3744,0.0,0.0,0.0010879,0.0,0.0
137,377,2.283333333333333,frame_000137.jpg,960,300,25.3925,0.0,0.0,0.00238217,0.0,0.0
138,378,2.3,frame_000138.jpg,960,300,25.4149,0.0,0.0,0.00307959,0.0,0.0
139,379,2.316666666666667,frame_000139.jpg,960,300,25.426,0.0,0.0,0.00302056,0.0,0.0
140,380,2.3333333333333335,frame_000140.jpg,960,300,25.4492,0.0,0.0,0.00214605,0.0,0.0
141,381,2.35,frame_000141.jpg,960,300,25.459,0.0,0.0,0.00122815,0.0,0.0
142,382,2.3666666666666667,frame_000142.jpg,960,300,25.4789,0.0,0.0,0.000416972,0.0,0.0
143,383,2.3833333333333333,frame_000143.jpg,960,300,25.5005,0.0,0.0,0.000686044,0.0,0.0
144,384,2.4,frame_000144.jpg,960,300,25.5115,0.0,0.0,0.000729266,0.0,0.0
145,385,2.4166666666666665,frame_000145.jpg,960,300,25.533,0.0,0.0,0.00161713,0.0,0.0
146,386,2.433333333333333,frame_000146.jpg,960,300,25.5425,0.0,0.0,0.00221783,0.0,0.0
147,387,2.45,frame_000147.jpg,960,300,25.5651,0.00066,0.0,0.00282315,0.0,0.0
148,388,2.466666666666667,frame_000148.jpg,960,300,25.5755,0.00066,0.0,0.00270817,0.0,0.0
149,389,2.4833333333333334,frame_000149.jpg,960,300,25.6001,0.00066,0.0,0.00237795,0.0,0.0
150,390,2.5,frame_000150.jpg,960,300,25.6091,0.00066,0.0,0.00180958,0.0,0.0
151,391,2.5166666666666666,frame_000151.jpg,960,300,25.629,0.00066,0.0,0.000657296,0.0,0.0
152,392,2.533333333333333,frame_000152.jpg,960,300,25.651,0.00066,0.0,0.000411016,0.0,0.0
153,393,2.55,frame_000153.jpg,960,300,25.6647,0.0,0.0,0.000550375,0.0,0.0
154,394,2.566666666666667,frame_000154.jpg,960,300,25.6747,0.0,0.0,0.00065591,0.0,0.0
155,395,2.5833333333333335,frame_000155.jpg,960,300,25.695,0.0,0.0,0.00165542,0.0,0.0
156,396,2.6,frame_000156.jpg,960,300,25.7075,0.0,0.0,0.00227616,0.0,0.0
157,397,2.6166666666666667,frame_000157.jpg,960,300,25.7282,0.0,0.0,0.00285571,0.0,0.0
158,398,2.6333333333333333,frame_000158.jpg,960,300,25.7489,0.0,0.0,0.00262864,0.0,0.0
159,399,2.65,frame_000159.jpg,960,300,25.7589,0.0,0.0,0.00243979,0.0,0.0
160,400,2.6666666666666665,frame_000160.jpg,960,300,25.78,0.0,0.0,0.00132551,0.0,0.0
161,401,2.683333333333333,frame_000161.jpg,960,300,25.8006,0.0,0.0,0.000268572,0.0,0.0
162,402,2.7,frame_000162.jpg,960,300,25.8105,0.0,0.0,0.000296761,0.0,0.0
163,403,2.716666666666667,frame_000163.jpg,960,300,25.8315,0.0,0.0,0.000678271,0.0,0.0
164,404,2.7333333333333334,frame_000164.jpg,960,300,25.8425,0.0,0.0,0.00133148,0.0,0.0
165,405,2.75,frame_000165.jpg,960,300,25.8654,0.0,0.0,0.0025869,0.0,0.0
166,406,2.7666666666666666,frame_000166.jpg,960,300,25.8756,0.0,0.0,0.00301425,0.0,0.0
167,407,2.783333333333333,frame_000167.jpg,960,300,25.898,0.00066,0.0,0.00297293,0.0,0.0
168,408,2.8,frame_000168.jpg,960,300,25.9076,0.0,0.0,0.00251319,0.0,0.0
169,409,2.816666666666667,frame_000169.jpg,960,300,25.9283,0.0,0.0,0.00105175,0.0,0.0
170,410,2.8333333333333335,frame_000170.jpg,960,300,25.949,0.00066,0.0,0.000357616,0.0,0.0
171,411,2.85,frame_000171.jpg,960,300,25.9601,0.00066,0.0,0.000505925,0.0,0.0
172,412,2.8666666666666667,frame_000172.jpg,960,300,25.9802,0.0,0.0,0.000732481,0.0,0.0
173,413,2.8833333333333333,frame_000173.jpg,960,300,25.9895,0.0,0.0,0.00116028,0.0,0.0
174,414,2.9,frame_000174.jpg,960,300,26.0105,0.0,0.0,0.00232668,0.0,0.0
175,415,2.9166666666666665,frame_000175.jpg,960,300,26.0248,0.0,0.0,0.00266141,0.0,0.0
176,416,2.933333333333333,frame_000176.jpg,960,300,26.0457,0.0,0.0,0.00269816,0.0,0.0
177,417,2.95,frame_000177.jpg,960,300,26.0658,0.0,0.0,0.00237047,0.0,0.0
178,418,2.966666666666667,frame_000178.jpg,960,300,26.0747,0.0,0.0,0.00179746,0.0,0.0
179,419,2.9833333333333334,frame_000179.jpg,960,300,26.0956,0.0,0.0,0.000519087,0.0,0.0
180,420,3.0,frame_000180.jpg,960,300,26.1165,0.0,0.0,0.000334101,0.0,0.0
181,421,3.0166666666666666,frame_000181.jpg,960,300,26.1287,0.0,0.0,0.00049678,0.0,0.0
182,422,3.033333333333333,frame_000182.jpg,960,300,26.149,0.0,0.0,0.000817381,0.0,0.0
183,423,3.05,frame_000183.jpg,960,300,26.1594,0.00066,0.0,0.00135548,0.0,0.0
184,424,3.066666666666667,frame_000184.jpg,960,300,26.1795,0.0,0.0,0.00250817,0.0,0.0
185,425,3.0833333333333335,frame_000185.jpg,960,300,26.201,0.0,0.0,0.00281186,0.0,0.0
186,426,3.1,frame_000186.jpg,960,300,26.2104,0.0,0.0,0.00266093,0.0,0.0
187,427,3.1166666666666667,frame_000187.jpg,960,300,26.2342,0.0,0.0,0.00209949,0.0,0.0
188,428,3.1333333333333333,frame_000188.jpg,960,300,26.2441,0.00066,0.0,0.00139224,0.0,0.0
189,429,3.15,frame_000189.jpg,960,300,26.2641,0.00066,0.0,0.000303861,0.0,0.0
190,430,3.1666666666666665,frame_000190.jpg,960,300,26.2751,0.0,0.0,0.000258924,0.0,0.0
191,431,3.183333333333333,frame_000191.jpg,960,300,26.297,0.0,0.0,0.000606547,0.0,0.0
192,432,3.2,frame_000192.jpg,960,300,26.3189,0.0,0.0,0.00175178,0.0,0.0
193,433,3.216666666666667,frame_000193.jpg,960,300,26.3288,0.0,0.0,0.00244503,0.0,0.0
194,434,3.2333333333333334,frame_000194.jpg,960,300,26.349,0.00066,0.0,0.00305296,0.0,0.0
195,435,3.25,frame_000195.jpg,960,300,26.359,0.00066,0.0,0.00299522,0.0,0.0
196,436,3.2666666666666666,frame_000196.jpg,960,300,26.3799,0.0,0.0,0.00219332,0.0,0.0
197,437,3.283333333333333,frame_000197.jpg,960,300,26.4005,0.0,0.0,0.000536214,0.0,0.0
198,438,3.3,frame_000198.jpg,960,300,26.4105,0.0,0.0,0.000334184,0.0,0.0
199,439,3.316666666666667,frame_000199.jpg,960,300,26.4355,0.00066,0.0,0.000673168,0.0,0.0
200,440,3.3333333333333335,frame_000200.jpg,960,300,26.4454,0.0,0.0,0.000724017,0.0,0.0
201,441,3.35,frame_000201.jpg,960,300,26.4655,0.0,0.0,0.00170926,0.0,0.0
202,442,3.3666666666666667,frame_000202.jpg,960,300,26.4785,0.0,0.0,0.00232668,0.0,0.0
203,443,3.3833333333333333,frame_000203.jpg,960,300,26.4995,0.0,0.0,0.0028365,0.0,0.0
204,444,3.4,frame_000204.jpg,960,300,26.5102,0.0,0.0,0.00270554,0.0,0.0
205,445,3.4166666666666665,frame_000205.jpg,960,300,26.5302,0.0,0.0,0.00241025,0.0,0.0
206,446,3.433333333333333,frame_000206.jpg,960,300,26.5412,0.00066,0.0,0.00185837,0.0,0.0
207,447,3.45,frame_000207.jpg,960,300,26.5613,0.00066,0.0,0.000561588,0.0,0.0
208,448,3.466666666666667,frame_000208.jpg,960,300,26.5805,0.00066,0.0,0.00029352,0.0,0.0
209,449,3.4833333333333334,frame_000209.jpg,960,300,26.591,0.00066,0.0,0.000476715,0.0,0.0
210,450,3.5,frame_000210.jpg,960,300,26.6115,0.0,0.0,0.000766637,0.0,0.0
211,451,3.5166666666666666,frame_000211.jpg,960,300,26.6249,0.0,0.0,0.00135314,0.0,0.0
212,452,3.533333333333333,frame_000212.jpg,960,300,26.6438,0.0,0.0,0.00256592,0.0,0.0
213,453,3.55,frame_000213.jpg,960,300,26.6657,0.0,0.0,0.00279049,0.0,0.0
214,454,3.566666666666667,frame_000214.jpg,960,300,26.6771,0.00066,0.0,0.00266019,0.0,0.0
215,455,3.5833333333333335,frame_000215.jpg,960,300,26.6971,0.00066,0.0,0.00214727,0.0,0.0
216,456,3.6,frame_000216.jpg,960,300,26.7088,0.00066,0.0,0.00146443,0.0,0.0
217,457,3.6166666666666667,frame_000217.jpg,960,300,26.7295,0.0,0.0,0.000351227,0.0,0.0
218,458,3.6333333333333333,frame_000218.jpg,960,300,26.7497,0.0,0.0,0.000398841,0.0,0.0
219,459,3.65,frame_000219.jpg,960,300,26.7601,0.0,0.0,0.000547576,0.0,0.0
220,460,3.6666666666666665,frame_000220.jpg,960,300,26.7796,0.0,0.0,0.00162937,0.0,0.0
221,461,3.683333333333333,frame_000221.jpg,960,300,26.8002,0.0,0.0,0.00278173,0.0,0.0
222,462,3.7,frame_000222.jpg,960,300,26.8105,0.0,0.0,0.00306831,0.0,0.0
223,463,3.716666666666667,frame_000223.jpg,960,300,26.8327,0.0,0.0,0.00278881,0.0,0.0
224,464,3.7333333333333334,frame_000224.jpg,960,300,26.8431,0.0,0.0,0.00225814,0.0,0.0
225,465,3.75,frame_000225.jpg,960,300,26.8641,0.0,0.0,0.000845244,0.0,0.0
226,466,3.7666666666666666,frame_000226.jpg,960,300,26.8751,0.0,0.0,0.00036469,0.0,0.0
227,467,3.783333333333333,frame_000227.jpg,960,300,26.8966,0.00066,0.0,0.000594815,0.00015708,9.595471161614425e-05
228,468,3.8,frame_000228.jpg,960,300,26.9186,0.0,0.0,0.000854533,0.00015708,9.595471161614425e-05
229,469,3.816666666666667,frame_000229.jpg,960,300,26.9295,0.00066,0.0,0.00145687,0.00015708,9.595471161614425e-05
230,470,3.8333333333333335,frame_000230.jpg,960,300,26.9496,0.00066,0.0,0.00245922,0.00015708,9.595471161614425e-05
231,471,3.85,frame_000231.jpg,960,300,26.9595,0.00066,0.0,0.00278063,0.00015708,9.595471161614425e-05
232,472,3.8666666666666667,frame_000232.jpg,960,300,26.9792,0.0,0.0,0.00266478,0.00015708,9.595471161614425e-05
233,473,3.8833333333333333,frame_000233.jpg,960,300,27.0005,0.0,0.0,0.00215235,0.00015708,9.595471161614425e-05
234,474,3.9,frame_000234.jpg,960,300,27.0115,0.00066,0.0,0.00145144,0.0,0.0
235,475,3.9166666666666665,frame_000235.jpg,960,300,27.025,0.0,0.0,0.000778079,-0.00125664,-0.000767637692929154
236,476,3.933333333333333,frame_000236.jpg,960,300,27.0445,0.0,0.0,0.000265155,-0.00267035,-0.0016312239888220702
237,477,3.95,frame_000237.jpg,960,300,27.0665,0.0,0.0,0.000592052,-0.00424115,-0.0025907711049835127
238,478,3.966666666666667,frame_000238.jpg,960,300,27.0798,0.0,0.0,0.000726375,-0.00659734,-0.004030085670573294
239,479,3.9833333333333334,frame_000239.jpg,960,300,27.0998,0.0,0.0,0.00194592,-0.0174358,-0.010650924120172956
240,480,4.0,frame_000240.jpg,960,300,27.1106,0.0,0.0,0.00250691,-0.0260752,-0.01592843325906089
241,481,4.016666666666667,frame_000241.jpg,960,300,27.1305,0.0,0.0,0.00279036,-0.0416261,-0.025427937491754406
242,482,4.033333333333333,frame_000242.jpg,960,300,27.1405,0.0,0.0,0.00266002,-0.0523075,-0.03195283344704269
243,483,4.05,frame_000243.jpg,960,300,27.1645,0.0,0.0,0.00209868,-0.0747699,-0.045674332773541784
244,484,4.066666666666666,frame_000244.jpg,960,300,27.1751,0.0,0.0,0.00132474,-0.0834093,-0.05095184191242972
245,485,4.083333333333333,frame_000245.jpg,960,300,27.1971,0.0,0.0,0.000282363,-0.102102,-0.06237056255049376
246,486,4.1,frame_000246.jpg,960,300,27.2071,0.0,0.0,0.000257842,-0.115925,-0.07081455273810493
247,487,4.116666666666666,frame_000247.jpg,960,300,27.2071,0.0,0.0,0.000257842,-0.115925,-0.07081455273810493
248,488,4.133333333333334,frame_000248.jpg,960,300,27.2483,0.0,0.0,0.00162924,-0.163991,-0.10017640127733073
249,489,4.15,frame_000249.jpg,960,300,27.2601,0.0,0.0,0.00234021,-0.189909,-0.11600880652094689
250,490,4.166666666666667,frame_000250.jpg,960,300,27.282,0.0,0.0,0.00305245,-0.219283,-0.13395236202777538
251,491,4.183333333333334,frame_000251.jpg,960,300,27.2915,0.0,0.0,0.00294846,-0.239704,-0.14642684105701706
252,492,4.2,frame_000252.jpg,960,300,27.3131,0.0,0.0,0.00189573,-0.276931,-0.16916752127941456
253,493,4.216666666666667,frame_000253.jpg,960,300,27.3241,0.0,0.0,0.00111711,-0.298765,-0.18250515289023003
254,494,4.233333333333333,frame_000254.jpg,960,300,27.3455,0.0,0.0,0.000330593,-0.344947,-0.21071613132069078
255,495,4.25,frame_000255.jpg,960,300,27.3671,0.0,0.0,0.000657879,-0.383274,-0.23412876330510612
256,496,4.266666666666667,frame_000256.jpg,960,300,27.385,0.0,0.0,0.000993122,-0.434954,-0.26569827881517954
257,497,4.283333333333333,frame_000257.jpg,960,300,27.3955,0.0,0.0,0.00161777,-0.448777,-0.2741422690027907
258,498,4.3,frame_000258.jpg,960,300,27.4072,0.0,0.0,0.00215876,-0.47658,-0.29112615522041013
259,499,4.316666666666666,frame_000259.jpg,960,300,27.4072,0.0,0.0,0.00215876,-0.47658,-0.29112615522041013
